BLE1,BLE2,BLE3,BLE4,BLE5,PRED
-66.0,-61.0,-55.0,-62.0,-78.0,4.0
-61.0,-61.0,-55.0,-62.0,-68.0,4.0
-61.0,-54.0,-54.0,-62.0,-77.0,4.0
-69.0,-61.0,-55.0,-62.0,-77.0,4.0
-68.0,-61.0,-55.0,-62.0,-68.0,4.0
-61.0,-60.0,-54.0,-58.0,-68.0,4.0
-61.0,-60.0,-54.0,-58.0,-62.0,4.0
-68.0,-60.0,-56.0,-62.0,-62.0,4.0
-68.0,-61.0,-56.0,-62.0,-68.0,4.0
-61.0,-54.0,-54.0,-62.0,-77.0,4.0
-61.0,-61.0,-56.0,-58.0,-77.0,4.0
-68.0,-61.0,-54.0,-58.0,-68.0,4.0
-66.0,-54.0,-55.0,-62.0,-78.0,4.0
-68.0,-61.0,-55.0,-64.0,-78.0,4.0
-68.0,-61.0,-56.0,-64.0,-68.0,4.0
-66.0,-59.0,-54.0,-58.0,-68.0,4.0
-68.0,-59.0,-56.0,-58.0,-62.0,4.0
-68.0,-61.0,-55.0,-64.0,-62.0,4.0
-61.0,-61.0,-54.0,-64.0,-68.0,4.0
-61.0,-60.0,-54.0,-58.0,-68.0,4.0
-68.0,-60.0,-57.0,-57.0,-77.0,4.0
-68.0,-54.0,-56.0,-65.0,-77.0,4.0
-61.0,-54.0,-56.0,-64.0,-68.0,4.0
-61.0,-58.0,-56.0,-58.0,-68.0,4.0
-66.0,-61.0,-54.0,-58.0,-77.0,4.0
-65.0,-61.0,-56.0,-65.0,-77.0,4.0
-61.0,-61.0,-55.0,-58.0,-68.0,4.0
-61.0,-59.0,-55.0,-57.0,-68.0,4.0
-68.0,-60.0,-54.0,-64.0,-78.0,4.0
-61.0,-60.0,-54.0,-63.0,-78.0,4.0
-61.0,-61.0,-55.0,-62.0,-62.0,4.0
-66.0,-60.0,-55.0,-62.0,-62.0,4.0
-61.0,-59.0,-54.0,-58.0,-77.0,4.0
-68.0,-54.0,-57.0,-57.0,-78.0,4.0
-68.0,-54.0,-57.0,-62.0,-62.0,4.0
-66.0,-61.0,-56.0,-62.0,-63.0,4.0
-61.0,-61.0,-55.0,-65.0,-77.0,4.0
-61.0,-54.0,-55.0,-64.0,-77.0,4.0
-66.0,-61.0,-55.0,-58.0,-62.0,4.0
-66.0,-61.0,-55.0,-65.0,-62.0,4.0
-61.0,-54.0,-56.0,-64.0,-68.0,4.0
-61.0,-54.0,-56.0,-58.0,-68.0,4.0
-66.0,-61.0,-56.0,-58.0,-63.0,4.0
-66.0,-61.0,-56.0,-57.0,-62.0,4.0
-68.0,-54.0,-56.0,-58.0,-77.0,4.0
-68.0,-54.0,-56.0,-65.0,-77.0,4.0
-66.0,-59.0,-55.0,-64.0,-68.0,4.0
-69.0,-60.0,-55.0,-58.0,-77.0,4.0
-69.0,-54.0,-54.0,-62.0,-77.0,4.0
-61.0,-54.0,-54.0,-62.0,-68.0,4.0
-61.0,-60.0,-55.0,-65.0,-68.0,4.0
-69.0,-60.0,-55.0,-64.0,-62.0,4.0
-61.0,-61.0,-56.0,-58.0,-78.0,4.0
-61.0,-61.0,-56.0,-58.0,-78.0,4.0
-69.0,-54.0,-55.0,-64.0,-68.0,4.0
-68.0,-54.0,-56.0,-62.0,-68.0,4.0
-68.0,-60.0,-56.0,-62.0,-77.0,4.0
-68.0,-54.0,-56.0,-65.0,-68.0,4.0
-69.0,-60.0,-54.0,-64.0,-62.0,4.0
-69.0,-59.0,-55.0,-62.0,-77.0,4.0
-61.0,-60.0,-54.0,-62.0,-77.0,4.0
-61.0,-61.0,-56.0,-62.0,-68.0,4.0
-66.0,-59.0,-56.0,-64.0,-68.0,4.0
-66.0,-59.0,-54.0,-64.0,-62.0,4.0
-61.0,-54.0,-56.0,-62.0,-62.0,4.0
-61.0,-54.0,-55.0,-64.0,-68.0,4.0
-66.0,-60.0,-56.0,-64.0,-68.0,4.0
-66.0,-60.0,-56.0,-58.0,-63.0,4.0
-60.0,-54.0,-56.0,-58.0,-63.0,4.0
-61.0,-54.0,-55.0,-62.0,-76.0,4.0
-66.0,-61.0,-56.0,-62.0,-77.0,4.0
-69.0,-61.0,-56.0,-65.0,-68.0,4.0
-69.0,-54.0,-56.0,-58.0,-68.0,4.0
-67.0,-61.0,-55.0,-57.0,-77.0,4.0
-66.0,-61.0,-56.0,-63.0,-62.0,4.0
-61.0,-54.0,-56.0,-64.0,-62.0,4.0
-61.0,-61.0,-54.0,-57.0,-68.0,4.0
-61.0,-61.0,-55.0,-62.0,-68.0,4.0
-66.0,-54.0,-55.0,-62.0,-62.0,4.0
-61.0,-54.0,-56.0,-57.0,-77.0,4.0
-61.0,-61.0,-56.0,-57.0,-77.0,4.0
-67.0,-61.0,-56.0,-62.0,-68.0,4.0
-68.0,-56.0,-55.0,-62.0,-68.0,4.0
-69.0,-54.0,-56.0,-63.0,-78.0,4.0
-66.0,-60.0,-56.0,-57.0,-78.0,4.0
-68.0,-60.0,-55.0,-64.0,-68.0,4.0
-68.0,-54.0,-56.0,-64.0,-68.0,4.0
-61.0,-54.0,-56.0,-57.0,-78.0,4.0
-68.0,-60.0,-56.0,-57.0,-77.0,4.0
-66.0,-61.0,-54.0,-62.0,-68.0,4.0
-66.0,-60.0,-56.0,-64.0,-68.0,4.0
-68.0,-59.0,-56.0,-64.0,-78.0,4.0
-66.0,-61.0,-56.0,-57.0,-61.0,4.0
-68.0,-61.0,-56.0,-57.0,-62.0,4.0
-66.0,-54.0,-56.0,-62.0,-68.0,4.0
-66.0,-61.0,-56.0,-62.0,-68.0,4.0
-68.0,-60.0,-56.0,-64.0,-62.0,4.0
-68.0,-60.0,-56.0,-64.0,-78.0,4.0
-66.0,-60.0,-56.0,-57.0,-77.0,4.0
-66.0,-61.0,-55.0,-57.0,-68.0,4.0
-61.0,-54.0,-56.0,-64.0,-68.0,4.0
-61.0,-54.0,-56.0,-64.0,-78.0,4.0
-61.0,-59.0,-57.0,-62.0,-78.0,4.0
-61.0,-60.0,-56.0,-62.0,-68.0,4.0
-66.0,-54.0,-54.0,-65.0,-78.0,4.0
-61.0,-54.0,-54.0,-58.0,-78.0,4.0
-61.0,-60.0,-54.0,-57.0,-62.0,4.0
-66.0,-59.0,-55.0,-65.0,-62.0,4.0
-66.0,-60.0,-54.0,-64.0,-78.0,4.0
-61.0,-61.0,-54.0,-61.0,-62.0,4.0
-66.0,-60.0,-55.0,-62.0,-62.0,4.0
-66.0,-60.0,-55.0,-65.0,-68.0,4.0
-61.0,-54.0,-54.0,-64.0,-68.0,4.0
-61.0,-54.0,-54.0,-61.0,-76.0,4.0
-66.0,-60.0,-57.0,-64.0,-76.0,4.0
-65.0,-59.0,-56.0,-62.0,-68.0,4.0
-68.0,-61.0,-56.0,-62.0,-68.0,4.0
-68.0,-60.0,-56.0,-57.0,-76.0,4.0
-65.0,-59.0,-57.0,-57.0,-77.0,4.0
-62.0,-60.0,-57.0,-64.0,-68.0,4.0
-61.0,-57.0,-54.0,-64.0,-68.0,4.0
-65.0,-60.0,-56.0,-57.0,-62.0,4.0
-65.0,-61.0,-56.0,-57.0,-62.0,4.0
-66.0,-59.0,-56.0,-64.0,-68.0,4.0
-66.0,-59.0,-56.0,-64.0,-62.0,4.0
-65.0,-59.0,-56.0,-57.0,-77.0,4.0
-65.0,-54.0,-54.0,-63.0,-77.0,4.0
-68.0,-54.0,-54.0,-62.0,-68.0,4.0
-68.0,-60.0,-55.0,-62.0,-68.0,4.0
-65.0,-59.0,-55.0,-63.0,-63.0,4.0
-65.0,-54.0,-54.0,-64.0,-62.0,4.0
-67.0,-54.0,-54.0,-58.0,-68.0,4.0
-68.0,-61.0,-56.0,-57.0,-68.0,4.0
-66.0,-61.0,-57.0,-64.0,-62.0,4.0
-66.0,-54.0,-54.0,-64.0,-77.0,4.0
-68.0,-54.0,-54.0,-57.0,-77.0,4.0
-68.0,-61.0,-56.0,-63.0,-68.0,4.0
-66.0,-61.0,-55.0,-63.0,-68.0,4.0
-66.0,-61.0,-56.0,-61.0,-78.0,4.0
-69.0,-61.0,-56.0,-61.0,-77.0,4.0
-69.0,-54.0,-54.0,-63.0,-68.0,4.0
-68.0,-54.0,-56.0,-63.0,-78.0,4.0
-68.0,-59.0,-54.0,-59.0,-68.0,4.0
-68.0,-59.0,-56.0,-58.0,-78.0,4.0
-69.0,-61.0,-55.0,-62.0,-78.0,4.0
-67.0,-60.0,-54.0,-62.0,-68.0,4.0
-61.0,-59.0,-56.0,-58.0,-68.0,4.0
-61.0,-59.0,-56.0,-63.0,-78.0,4.0
-60.0,-54.0,-55.0,-63.0,-78.0,4.0
-60.0,-60.0,-55.0,-58.0,-68.0,4.0
-66.0,-54.0,-56.0,-63.0,-79.0,4.0
-66.0,-54.0,-56.0,-65.0,-79.0,4.0
-66.0,-61.0,-57.0,-65.0,-67.0,4.0
-67.0,-61.0,-56.0,-63.0,-67.0,4.0
-60.0,-54.0,-56.0,-63.0,-78.0,4.0
-60.0,-54.0,-57.0,-62.0,-78.0,4.0
-67.0,-61.0,-54.0,-62.0,-68.0,4.0
-67.0,-61.0,-54.0,-58.0,-68.0,4.0
-60.0,-54.0,-56.0,-58.0,-79.0,4.0
-60.0,-54.0,-54.0,-63.0,-79.0,4.0
-66.0,-58.0,-54.0,-63.0,-67.0,4.0
-66.0,-54.0,-55.0,-65.0,-67.0,4.0
-60.0,-54.0,-55.0,-64.0,-75.0,4.0
-67.0,-60.0,-56.0,-58.0,-75.0,4.0
-67.0,-60.0,-56.0,-64.0,-63.0,4.0
-67.0,-54.0,-54.0,-64.0,-63.0,4.0
-60.0,-54.0,-56.0,-64.0,-74.0,4.0
-60.0,-59.0,-56.0,-63.0,-63.0,4.0
-60.0,-59.0,-56.0,-63.0,-63.0,4.0
-71.0,-60.0,-56.0,-64.0,-62.0,4.0
-71.0,-61.0,-56.0,-63.0,-77.0,4.0
-67.0,-59.0,-56.0,-63.0,-77.0,4.0
-67.0,-59.0,-57.0,-64.0,-67.0,4.0
-71.0,-59.0,-57.0,-64.0,-67.0,4.0
-72.0,-61.0,-56.0,-63.0,-77.0,4.0
-67.0,-61.0,-56.0,-63.0,-77.0,4.0
-67.0,-54.0,-56.0,-64.0,-62.0,4.0
-60.0,-53.0,-56.0,-64.0,-62.0,4.0
-60.0,-61.0,-54.0,-57.0,-63.0,4.0
-66.0,-54.0,-54.0,-57.0,-63.0,4.0
-67.0,-54.0,-54.0,-63.0,-79.0,4.0
-60.0,-61.0,-55.0,-63.0,-78.0,4.0
-60.0,-60.0,-54.0,-57.0,-66.0,4.0
-67.0,-54.0,-54.0,-57.0,-67.0,4.0
-67.0,-54.0,-56.0,-64.0,-79.0,4.0
-60.0,-60.0,-55.0,-64.0,-79.0,4.0
-60.0,-60.0,-54.0,-57.0,-67.0,4.0
-66.0,-60.0,-54.0,-57.0,-67.0,4.0
-66.0,-60.0,-57.0,-63.0,-79.0,4.0
-60.0,-60.0,-57.0,-63.0,-63.0,4.0
-60.0,-59.0,-54.0,-57.0,-63.0,4.0
-66.0,-59.0,-58.0,-57.0,-80.0,4.0
-67.0,-59.0,-55.0,-64.0,-63.0,4.0
-60.0,-60.0,-54.0,-64.0,-63.0,4.0
-60.0,-60.0,-52.0,-57.0,-67.0,4.0
-72.0,-59.0,-57.0,-57.0,-67.0,4.0
-60.0,-61.0,-55.0,-64.0,-80.0,4.0
-60.0,-61.0,-54.0,-63.0,-66.0,4.0
-71.0,-60.0,-55.0,-57.0,-80.0,4.0
-60.0,-54.0,-55.0,-57.0,-63.0,4.0
-60.0,-60.0,-57.0,-57.0,-63.0,4.0
-71.0,-59.0,-57.0,-58.0,-80.0,4.0
-71.0,-54.0,-55.0,-63.0,-80.0,4.0
-71.0,-54.0,-54.0,-63.0,-63.0,4.0
-67.0,-59.0,-54.0,-58.0,-63.0,4.0
-72.0,-59.0,-55.0,-57.0,-80.0,4.0
-71.0,-60.0,-57.0,-63.0,-80.0,4.0
-60.0,-60.0,-57.0,-63.0,-67.0,4.0
-60.0,-53.0,-57.0,-63.0,-66.0,4.0
-72.0,-53.0,-57.0,-63.0,-80.0,4.0
-72.0,-53.0,-56.0,-63.0,-80.0,4.0
-60.0,-60.0,-56.0,-63.0,-66.0,4.0
-60.0,-60.0,-56.0,-63.0,-66.0,4.0
-66.0,-60.0,-55.0,-58.0,-63.0,4.0
-67.0,-61.0,-57.0,-57.0,-63.0,4.0
-60.0,-60.0,-57.0,-63.0,-66.0,4.0
-60.0,-60.0,-57.0,-63.0,-66.0,4.0
-67.0,-60.0,-57.0,-64.0,-63.0,4.0
-67.0,-60.0,-55.0,-64.0,-63.0,4.0
-71.0,-60.0,-54.0,-57.0,-80.0,4.0
-71.0,-60.0,-54.0,-57.0,-63.0,4.0
-67.0,-61.0,-55.0,-63.0,-63.0,4.0
-67.0,-60.0,-53.0,-63.0,-67.0,4.0
-60.0,-60.0,-55.0,-57.0,-67.0,4.0
-60.0,-60.0,-57.0,-57.0,-63.0,4.0
-72.0,-60.0,-57.0,-64.0,-63.0,4.0
-72.0,-53.0,-57.0,-63.0,-63.0,4.0
-60.0,-53.0,-57.0,-62.0,-63.0,4.0
-60.0,-61.0,-56.0,-62.0,-67.0,4.0
-72.0,-60.0,-56.0,-63.0,-66.0,4.0
-72.0,-54.0,-57.0,-63.0,-66.0,4.0
-67.0,-53.0,-57.0,-58.0,-66.0,4.0
-67.0,-61.0,-54.0,-64.0,-80.0,4.0
-60.0,-60.0,-55.0,-63.0,-80.0,4.0
-60.0,-53.0,-55.0,-64.0,-67.0,4.0
-67.0,-53.0,-57.0,-63.0,-67.0,4.0
-67.0,-60.0,-57.0,-57.0,-80.0,4.0
-60.0,-60.0,-54.0,-57.0,-80.0,4.0
-60.0,-60.0,-54.0,-63.0,-67.0,4.0
-67.0,-60.0,-55.0,-64.0,-67.0,4.0
-60.0,-54.0,-55.0,-57.0,-63.0,4.0
-60.0,-54.0,-58.0,-57.0,-63.0,4.0
-70.0,-61.0,-57.0,-64.0,-67.0,4.0
-70.0,-61.0,-56.0,-64.0,-66.0,4.0
-61.0,-60.0,-54.0,-57.0,-63.0,4.0
-60.0,-60.0,-57.0,-64.0,-80.0,4.0
-70.0,-60.0,-54.0,-64.0,-81.0,4.0
-70.0,-61.0,-54.0,-57.0,-67.0,4.0
-69.0,-54.0,-56.0,-64.0,-67.0,4.0
-68.0,-53.0,-55.0,-64.0,-80.0,4.0
-69.0,-60.0,-55.0,-64.0,-81.0,4.0
-66.0,-61.0,-57.0,-63.0,-81.0,4.0
-66.0,-60.0,-56.0,-63.0,-81.0,4.0
-66.0,-57.0,-58.0,-64.0,-67.0,4.0
-61.0,-61.0,-57.0,-64.0,-67.0,4.0
-61.0,-61.0,-55.0,-63.0,-81.0,4.0
-60.0,-60.0,-56.0,-63.0,-81.0,4.0
-60.0,-60.0,-57.0,-64.0,-63.0,4.0
-67.0,-60.0,-57.0,-64.0,-63.0,4.0
-67.0,-61.0,-56.0,-57.0,-80.0,4.0
-60.0,-61.0,-55.0,-57.0,-67.0,4.0
-60.0,-60.0,-55.0,-64.0,-63.0,4.0
-65.0,-60.0,-54.0,-64.0,-80.0,4.0
-65.0,-61.0,-55.0,-57.0,-81.0,4.0
-67.0,-60.0,-56.0,-57.0,-67.0,4.0
-65.0,-54.0,-55.0,-64.0,-67.0,4.0
-65.0,-54.0,-54.0,-57.0,-81.0,4.0
-68.0,-60.0,-57.0,-57.0,-81.0,4.0
-65.0,-60.0,-57.0,-64.0,-67.0,4.0
-65.0,-54.0,-54.0,-64.0,-67.0,4.0
-66.0,-53.0,-54.0,-57.0,-63.0,4.0
-65.0,-60.0,-55.0,-57.0,-63.0,4.0
-69.0,-60.0,-57.0,-63.0,-67.0,4.0
-69.0,-54.0,-54.0,-64.0,-67.0,4.0
-69.0,-53.0,-54.0,-64.0,-63.0,4.0
-70.0,-60.0,-55.0,-63.0,-63.0,4.0
-60.0,-60.0,-56.0,-64.0,-67.0,4.0
-68.0,-61.0,-54.0,-64.0,-67.0,4.0
-68.0,-61.0,-54.0,-63.0,-81.0,4.0
-66.0,-60.0,-56.0,-64.0,-67.0,4.0
-66.0,-60.0,-55.0,-63.0,-81.0,4.0
-68.0,-54.0,-54.0,-64.0,-81.0,4.0
-68.0,-60.0,-54.0,-64.0,-67.0,4.0
-74.0,-59.0,-54.0,-65.0,-66.0,4.0
-74.0,-60.0,-54.0,-65.0,-81.0,4.0
-74.0,-61.0,-57.0,-64.0,-81.0,4.0
-74.0,-61.0,-57.0,-58.0,-63.0,4.0
-59.0,-54.0,-57.0,-62.0,-63.0,4.0
-60.0,-54.0,-53.0,-62.0,-63.0,4.0
-66.0,-61.0,-54.0,-63.0,-67.0,4.0
-66.0,-61.0,-55.0,-63.0,-67.0,4.0
-61.0,-60.0,-56.0,-63.0,-82.0,4.0
-61.0,-59.0,-56.0,-63.0,-81.0,4.0
-69.0,-62.0,-57.0,-63.0,-68.0,4.0
-65.0,-61.0,-57.0,-57.0,-68.0,4.0
-65.0,-54.0,-57.0,-57.0,-79.0,4.0
-65.0,-54.0,-57.0,-63.0,-78.0,4.0
-65.0,-58.0,-57.0,-63.0,-68.0,4.0
-62.0,-59.0,-55.0,-63.0,-68.0,4.0
-62.0,-54.0,-56.0,-62.0,-76.0,4.0
-74.0,-54.0,-56.0,-58.0,-76.0,4.0
-74.0,-60.0,-54.0,-58.0,-63.0,4.0
-68.0,-60.0,-54.0,-63.0,-63.0,4.0
-68.0,-53.0,-55.0,-63.0,-77.0,4.0
-64.9882659713,-61.0,-55.0,-64.0,-68.0,4.0
-64.9882659713,-61.0,-53.0,-64.0,-68.0,4.0
-64.9882659713,-53.0,-53.0,-62.0,-63.0,4.0
-64.9882659713,-53.0,-55.0,-63.0,-63.0,4.0
-64.9882659713,-61.0,-55.0,-58.0,-68.0,4.0
-64.9882659713,-61.0,-54.0,-58.0,-68.0,4.0
-64.9882659713,-54.0,-54.0,-65.0,-63.0,4.0
-64.9882659713,-54.0,-56.0,-65.0,-63.0,4.0
-64.9882659713,-60.0,-55.0,-55.0,-69.0,4.0
-64.9882659713,-60.0,-54.0,-56.0,-68.0,4.0
-64.9882659713,-60.0,-54.0,-62.0,-78.0,4.0
-64.9882659713,-61.0,-58.0,-63.0,-68.0,4.0
-64.9882659713,-61.0,-56.0,-63.0,-62.0,4.0
-64.9882659713,-60.0,-56.0,-57.0,-77.0,4.0
-64.9882659713,-60.0,-57.0,-57.0,-77.0,4.0
-64.9882659713,-60.0,-57.0,-62.0,-62.0,4.0
-64.9882659713,-60.0,-54.0,-62.0,-63.0,4.0
-64.9882659713,-60.0,-54.0,-57.0,-63.0,4.0
-64.9882659713,-60.0,-55.0,-56.0,-63.0,4.0
-64.9882659713,-60.0,-55.0,-62.0,-68.0,4.0
-64.9882659713,-60.0,-54.0,-62.0,-68.0,4.0
-64.9882659713,-59.0,-54.0,-58.0,-63.0,4.0
-64.9882659713,-59.0,-55.0,-58.0,-63.0,4.0
-64.9882659713,-59.0,-56.0,-62.0,-81.0,4.0
-64.9882659713,-54.0,-54.0,-62.0,-62.0,4.0
-64.9882659713,-54.0,-54.0,-62.0,-63.0,4.0
-64.9882659713,-61.0,-56.0,-65.0,-78.0,4.0
-64.9882659713,-61.0,-56.0,-64.0,-80.0,4.0
-64.9882659713,-53.0,-58.0,-65.0,-68.0,4.0
-64.9882659713,-60.0,-58.0,-65.0,-68.0,4.0
-64.9882659713,-60.0,-54.0,-65.0,-67.0,4.0
-64.9882659713,-60.0,-56.0,-63.0,-77.0,4.0
-64.9882659713,-61.0,-54.0,-63.0,-62.0,4.0
-64.9882659713,-60.0,-58.0,-59.0,-62.0,4.0
-64.9882659713,-60.0,-58.0,-59.0,-63.0,4.0
-64.9882659713,-54.0,-56.0,-66.0,-63.0,4.0
-64.9882659713,-54.0,-56.0,-67.0,-69.3125778331,4.0
-64.9882659713,-61.0,-57.0,-61.0,-69.3125778331,4.0
-64.9882659713,-61.0,-56.0,-61.0,-69.3125778331,4.0
-64.9882659713,-61.0,-56.0,-65.0,-69.3125778331,4.0
-64.9882659713,-53.0,-57.0,-65.0,-69.3125778331,4.0
-64.9882659713,-53.0,-54.0,-62.0,-69.3125778331,4.0
-64.9882659713,-61.0,-54.0,-62.0,-69.3125778331,4.0
-64.9882659713,-61.0,-55.0,-65.0,-69.3125778331,4.0
-64.9882659713,-54.0,-55.0,-66.0,-69.3125778331,4.0
-64.9882659713,-53.0,-53.0,-61.5160098522,-69.3125778331,4.0
-64.9882659713,-62.0,-53.0,-61.5160098522,-69.3125778331,4.0
-64.9882659713,-62.0,-57.0,-61.5160098522,-69.3125778331,4.0
-64.9882659713,-62.0,-57.0,-61.5160098522,-69.3125778331,4.0
-64.9882659713,-62.0,-57.0,-61.5160098522,-69.3125778331,4.0
-64.9882659713,-62.0,-57.0,-61.5160098522,-69.3125778331,4.0
-64.9882659713,-62.0,-57.0,-61.5160098522,-69.3125778331,4.0
-64.9882659713,-54.0,-56.0,-61.5160098522,-69.3125778331,4.0
-64.9882659713,-54.0,-58.0,-61.5160098522,-69.3125778331,4.0
-64.9882659713,-63.0,-57.0,-61.5160098522,-69.3125778331,4.0
-64.9882659713,-63.0,-57.0,-61.5160098522,-69.3125778331,4.0
-64.9882659713,-53.0,-59.0,-61.5160098522,-69.3125778331,4.0
-64.9882659713,-53.0,-59.0,-61.5160098522,-69.3125778331,4.0
-64.9882659713,-63.0,-56.0,-61.5160098522,-69.3125778331,4.0
-64.9882659713,-63.0,-56.0,-61.5160098522,-69.3125778331,4.0
-64.9882659713,-53.0,-58.0,-61.5160098522,-69.3125778331,4.0
-64.9882659713,-53.0,-54.0,-61.5160098522,-69.3125778331,4.0
-64.9882659713,-58.353437877,-56.0,-61.5160098522,-69.3125778331,4.0
-64.9882659713,-58.353437877,-56.0,-61.5160098522,-69.3125778331,4.0
-64.9882659713,-58.353437877,-54.0,-61.5160098522,-69.3125778331,4.0
-64.9882659713,-58.353437877,-57.0,-61.5160098522,-69.3125778331,4.0
-64.9882659713,-58.353437877,-57.0,-61.5160098522,-69.3125778331,4.0
-64.9882659713,-58.353437877,-57.0,-61.5160098522,-69.3125778331,4.0
-64.9882659713,-58.353437877,-58.0,-61.5160098522,-69.3125778331,4.0
-57.0,-63.0,-59.0,-56.0,-81.0,5.0
-57.0,-63.0,-59.0,-62.0,-66.0,5.0
-57.0,-61.0,-61.0,-65.0,-66.0,5.0
-67.0,-61.0,-63.0,-62.0,-81.0,5.0
-67.0,-58.0,-60.0,-62.0,-67.0,5.0
-56.0,-61.0,-62.0,-65.0,-79.0,5.0
-56.0,-58.0,-59.0,-63.0,-67.0,5.0
-58.0,-57.0,-59.0,-63.0,-66.0,5.0
-59.0,-63.0,-61.0,-62.0,-66.0,5.0
-57.0,-63.0,-62.0,-57.0,-68.0,5.0
-56.0,-58.0,-57.0,-57.0,-68.0,5.0
-66.0,-61.0,-59.0,-63.0,-77.0,5.0
-57.0,-61.0,-62.0,-63.0,-77.0,5.0
-57.0,-63.0,-62.0,-57.0,-68.0,5.0
-60.0,-63.0,-62.0,-57.0,-77.0,5.0
-59.0,-58.0,-59.0,-57.0,-77.0,5.0
-57.0,-61.0,-59.0,-57.0,-68.0,5.0
-55.0,-61.0,-62.0,-64.0,-75.0,5.0
-60.0,-63.0,-62.0,-64.0,-74.0,5.0
-60.0,-63.0,-62.0,-56.0,-66.0,5.0
-58.0,-57.0,-61.0,-55.0,-76.0,5.0
-60.0,-57.0,-61.0,-64.0,-65.0,5.0
-60.0,-61.0,-59.0,-64.0,-65.0,5.0
-65.0,-61.0,-60.0,-57.0,-75.0,5.0
-60.0,-63.0,-61.0,-57.0,-75.0,5.0
-60.0,-63.0,-59.0,-61.0,-68.0,5.0
-65.0,-57.0,-62.0,-57.0,-68.0,5.0
-65.0,-57.0,-62.0,-57.0,-65.0,5.0
-60.0,-63.0,-60.0,-65.0,-75.0,5.0
-60.0,-63.0,-60.0,-63.0,-75.0,5.0
-58.0,-57.0,-62.0,-63.0,-68.0,5.0
-65.0,-61.0,-62.0,-62.0,-68.0,5.0
-65.0,-61.0,-60.0,-56.0,-74.0,5.0
-61.0,-63.0,-60.0,-56.0,-65.0,5.0
-61.0,-63.0,-59.0,-61.0,-65.0,5.0
-58.0,-57.0,-60.0,-56.0,-68.0,5.0
-65.0,-57.0,-60.0,-56.0,-75.0,5.0
-58.0,-63.0,-59.0,-62.0,-68.0,5.0
-58.0,-63.0,-62.0,-55.0,-76.0,5.0
-65.0,-57.0,-62.0,-55.0,-68.0,5.0
-58.0,-57.0,-60.0,-56.0,-66.0,5.0
-58.0,-63.0,-60.0,-63.0,-66.0,5.0
-61.0,-63.0,-62.0,-56.0,-76.0,5.0
-61.0,-61.0,-61.0,-63.0,-66.0,5.0
-58.0,-62.0,-59.0,-56.0,-65.0,5.0
-56.0,-63.0,-60.0,-56.0,-77.0,5.0
-61.0,-57.0,-62.0,-62.0,-65.0,5.0
-61.0,-63.0,-62.0,-61.0,-65.0,5.0
-57.0,-56.0,-60.0,-56.0,-65.0,5.0
-57.0,-63.0,-59.0,-56.0,-67.0,5.0
-61.0,-63.0,-62.0,-62.0,-65.0,5.0
-61.0,-57.0,-62.0,-62.0,-65.0,5.0
-64.0,-57.0,-60.0,-56.0,-66.0,5.0
-65.0,-64.0,-62.0,-61.0,-66.0,5.0
-57.0,-63.0,-62.0,-60.0,-79.0,5.0
-56.0,-57.0,-61.0,-62.0,-66.0,5.0
-67.0,-63.0,-60.0,-61.0,-66.0,5.0
-60.0,-64.0,-63.0,-61.0,-66.0,5.0
-59.0,-57.0,-63.0,-56.0,-80.0,5.0
-57.0,-56.0,-63.0,-56.0,-65.0,5.0
-57.0,-64.0,-63.0,-60.0,-65.0,5.0
-60.0,-64.0,-62.0,-56.0,-82.0,5.0
-60.0,-61.0,-63.0,-56.0,-83.0,5.0
-68.0,-61.0,-62.0,-57.0,-66.0,5.0
-60.0,-61.0,-62.0,-64.0,-65.0,5.0
-60.0,-61.0,-63.0,-63.0,-65.0,5.0
-68.0,-61.0,-63.0,-64.0,-65.0,5.0
-58.0,-61.0,-60.0,-63.0,-66.0,5.0
-69.0,-61.0,-60.0,-63.0,-65.0,5.0
-56.0,-61.0,-63.0,-64.0,-66.0,5.0
-56.0,-63.0,-63.0,-56.0,-66.0,5.0
-69.0,-63.0,-63.0,-56.0,-65.0,5.0
-69.0,-56.0,-63.0,-62.0,-66.0,5.0
-57.0,-63.0,-63.0,-63.0,-65.0,5.0
-59.0,-55.0,-63.0,-63.0,-85.0,5.0
-59.0,-56.0,-62.0,-57.0,-66.0,5.0
-59.0,-62.0,-62.0,-57.0,-67.0,5.0
-59.0,-62.0,-62.0,-57.0,-68.0,5.0
-59.0,-57.0,-63.0,-57.0,-66.0,5.0
-57.0,-61.0,-63.0,-64.0,-66.0,5.0
-56.0,-60.0,-62.0,-57.0,-66.0,5.0
-59.0,-63.0,-63.0,-57.0,-66.0,5.0
-59.0,-62.0,-63.0,-62.0,-84.0,5.0
-57.0,-61.0,-58.0,-57.0,-67.0,5.0
-57.0,-60.0,-59.0,-57.0,-84.0,5.0
-57.0,-56.0,-62.0,-62.0,-67.0,5.0
-66.0,-63.0,-62.0,-57.0,-68.0,5.0
-66.0,-63.0,-60.0,-57.0,-66.0,5.0
-59.0,-60.0,-62.0,-65.0,-66.0,5.0
-59.0,-60.0,-57.0,-57.0,-80.0,5.0
-66.0,-63.0,-59.0,-57.0,-68.0,5.0
-66.0,-63.0,-61.0,-65.0,-65.0,5.0
-56.0,-60.0,-57.0,-65.0,-67.0,5.0
-56.0,-60.0,-62.0,-57.0,-67.0,5.0
-66.0,-63.0,-62.0,-57.0,-66.0,5.0
